Date,Investor_ID,Cash_Balance,Stock_Value,Total_Equity,Qty_AEL,Qty_CFIN,Qty_COMB,Qty_DFCC,Qty_DIAL,Qty_HAYL,Qty_HHL,Qty_HNB,Qty_JKH,Qty_LFIN,Qty_LIOC,Qty_LOFC,Qty_MELS,Qty_NDB,Qty_NTB
2022-06-15,INV_03,111855.17,1010137.34,1121992.51,8955,2090,1070,1337,4812,938,885,1454,681,1074,2301,15288,977,2003,1425
2022-06-16,INV_03,111855.17,1000790.24,1112645.41,8955,2090,1070,1337,4812,938,885,1454,681,1074,2301,15288,977,2003,1425
2022-06-17,INV_03,94939.37,988742.23,1083681.6,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,15288,977,2003,1425
2022-06-20,INV_03,94939.37,985273.42,1080212.78,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,15288,977,2003,1425
2022-06-21,INV_03,94939.37,1000460.01,1095399.38,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,15288,977,2003,1425
2022-06-22,INV_03,94939.37,1003381.72,1098321.09,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,15288,977,2003,1425
2022-06-23,INV_03,94939.37,1010921.46,1105860.83,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,15288,977,2003,1425
2022-06-24,INV_03,80582.97,1047145.53,1127728.5,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,15288,977,2003,1880
2022-06-27,INV_03,68378.54,1031088.03,1099466.57,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,17065,977,2003,1880
2022-06-28,INV_03,68378.54,1013351.1,1081729.64,8955,2090,1070,1337,4812,938,885,1454,681,1074,2615,17065,977,2003,1880
2022-06-29,INV_03,58034.96,1028496.01,1086530.97,8955,2090,1070,1668,4812,938,885,1454,681,1074,2615,17065,977,2003,1880
2022-06-30,INV_03,58034.96,1031225.55,1089260.51,8955,2090,1070,1668,4812,938,885,1454,681,1074,2615,17065,977,2003,1880
2022-07-01,INV_03,49262.3,1072300.04,1121562.34,8955,2090,1070,1668,4812,938,885,1454,681,1341,2615,17065,977,2003,1880
2022-07-04,INV_03,49262.3,1076397.45,1125659.75,8955,2090,1070,1668,4812,938,885,1454,681,1341,2615,17065,977,2003,1880
2022-07-05,INV_03,63506.77,1034699.45,1098206.22,8955,2090,1070,1668,4812,938,885,1454,681,1341,2615,17065,977,2003,1410
2022-07-06,INV_03,74856.94,996064.73,1070921.68,8955,2090,802,1668,4812,938,885,1454,681,1341,2615,17065,977,2003,1410
2022-07-07,INV_03,74856.94,988449.91,1063306.85,8955,2090,802,1668,4812,938,885,1454,681,1341,2615,17065,977,2003,1410
2022-07-08,INV_03,81132.82,982696.4,1063829.21,8955,2090,802,1668,4812,938,885,1454,681,1341,2615,17065,732,2003,1410
2022-07-11,INV_03,89707.94,1008141.96,1097849.9,8955,2090,802,1668,3609,938,885,1454,681,1341,2615,17065,732,2003,1410
2022-07-12,INV_03,99828.43,1004409.51,1104237.94,8955,2090,802,1668,3609,938,885,1454,681,1005,2615,17065,732,2003,1410
2022-07-13,INV_03,99828.43,1004409.51,1104237.94,8955,2090,802,1668,3609,938,885,1454,681,1005,2615,17065,732,2003,1410
2022-07-14,INV_03,108780.27,986471.15,1095251.41,8955,2090,802,1668,3609,938,663,1454,681,1005,2615,17065,732,2003,1410
2022-07-15,INV_03,92300.63,1041364.97,1133665.6,8955,2090,802,1668,3609,938,663,1454,681,1005,2615,17065,732,2003,1998
2022-07-18,INV_03,92300.63,1052485.33,1144785.96,8955,2090,802,1668,3609,938,663,1454,681,1005,2615,17065,732,2003,1998
2022-07-19,INV_03,112586.4,1037008.78,1149595.18,8955,2090,802,1668,3609,938,663,1454,510,1005,2615,17065,732,2003,1998
2022-07-20,INV_03,95548.15,1070639.06,1166187.21,8955,2090,802,1668,3609,938,663,1454,510,1005,2615,17065,1315,2003,1998
2022-07-21,INV_03,81076.38,1090377.17,1171453.54,8955,2090,802,1668,3609,1178,663,1454,510,1005,2615,17065,1315,2003,1998
2022-07-22,INV_03,68800.33,1100815.26,1169615.6,8955,2090,802,1668,3609,1178,663,1454,510,1005,2615,18730,1315,2003,1998
2022-07-25,INV_03,114263.61,1039074.4,1153338.01,8955,2090,802,1668,3609,1178,663,1454,510,1005,1961,18730,1315,2003,1998
2022-07-26,INV_03,96959.97,1048132.41,1145092.39,10814,2090,802,1668,3609,1178,663,1454,510,1005,1961,18730,1315,2003,1998
2022-07-27,INV_03,96959.97,1043595.39,1140555.37,10814,2090,802,1668,3609,1178,663,1454,510,1005,1961,18730,1315,2003,1998
2022-07-28,INV_03,105192.61,1041123.99,1146316.59,10814,2090,802,1668,3609,1178,663,1454,510,753,1961,18730,1315,2003,1998
2022-07-29,INV_03,119770.28,1026399.06,1146169.34,10814,2090,802,1668,3609,1178,663,1454,510,753,1961,18730,1315,2003,1498
2022-08-01,INV_03,101653.78,1060120.19,1161773.97,10814,2090,802,1668,3609,1178,663,1454,510,753,2199,18730,1315,2003,1498
2022-08-02,INV_03,86272.61,1107854.5,1194127.11,10814,2090,802,1668,3609,1178,663,1454,510,753,2199,18730,1315,2003,2028
2022-08-03,INV_03,106837.51,1121946.19,1228783.7,10814,2090,802,1668,3609,883,663,1454,510,753,2199,18730,1315,2003,2028
2022-08-04,INV_03,90673.39,1181730.16,1272403.54,10814,2090,802,1668,3609,883,1014,1454,510,753,2199,18730,1315,2003,2028
2022-08-05,INV_03,76941.87,1223224.88,1300166.75,12118,2090,802,1668,3609,883,1014,1454,510,753,2199,18730,1315,2003,2028
2022-08-08,INV_03,65320.47,1274778.11,1340098.58,12118,2090,802,1668,3609,883,1014,1598,510,753,2199,18730,1315,2003,2028
2022-08-09,INV_03,55476.26,1317358.63,1372834.88,12118,2266,802,1668,3609,883,1014,1598,510,753,2199,18730,1315,2003,2028
2022-08-10,INV_03,95347.32,1300948.86,1396296.18,12118,2266,802,1668,3609,883,1014,1598,510,753,2199,14047,1315,2003,2028
2022-08-11,INV_03,95347.32,1300948.86,1396296.18,12118,2266,802,1668,3609,883,1014,1598,510,753,2199,14047,1315,2003,2028
2022-08-12,INV_03,80905.32,1379123.08,1460028.39,12118,2266,802,1668,5528,883,1014,1598,510,753,2199,14047,1315,2003,2028
2022-08-15,INV_03,111027.49,1340084.45,1451111.95,12118,2266,802,1668,5528,883,1014,1198,510,753,2199,14047,1315,2003,2028
2022-08-16,INV_03,94226.93,1363606.38,1457833.31,12118,2266,802,1668,5528,883,1350,1198,510,753,2199,14047,1315,2003,2028
2022-08-17,INV_03,79957.65,1370987.82,1450945.46,12118,2266,802,1668,5528,883,1350,1198,510,753,2199,15813,1315,2003,2028
2022-08-18,INV_03,95917.09,1351894.56,1447811.65,12118,2266,802,1668,5528,883,1012,1198,510,753,2199,15813,1315,2003,2028
2022-08-19,INV_03,108690.09,1329814.11,1438504.2,12118,2266,802,1251,5528,883,1012,1198,510,753,2199,15813,1315,2003,2028
2022-08-22,INV_03,140788.66,1297700.04,1438488.7,12118,2266,802,1251,5528,883,1012,1198,510,753,2199,11859,1315,2003,2028
2022-08-23,INV_03,119466.74,1318958.09,1438424.83,12118,2634,802,1251,5528,883,1012,1198,510,753,2199,11859,1315,2003,2028
2022-08-24,INV_03,101378.69,1338022.97,1439401.66,13621,2634,802,1251,5528,883,1012,1198,510,753,2199,11859,1315,2003,2028
2022-08-25,INV_03,181397.15,1213512.62,1394909.77,13621,2634,802,1251,5528,883,1012,1198,510,753,1649,11859,1315,2003,2028
2022-08-26,INV_03,187600.82,1194152.02,1381752.84,13621,2634,802,1251,5528,883,1012,1198,510,564,1649,11859,1315,2003,2028
2022-08-29,INV_03,202888.25,1158520.61,1361408.86,13621,2634,802,1251,5528,883,1012,1198,510,564,1649,11859,1315,1502,2028
2022-08-30,INV_03,172158.76,1202884.51,1375043.27,16488,2634,802,1251,5528,883,1012,1198,510,564,1649,11859,1315,1502,2028
2022-08-31,INV_03,172158.76,1228531.15,1400689.92,16488,2634,802,1251,5528,883,1012,1198,510,564,1649,11859,1315,1502,2028
2022-09-01,INV_03,146094.65,1293106.28,1439200.93,16488,2634,802,1251,5528,883,1012,1198,510,564,1649,11859,1945,1502,2028
2022-09-02,INV_03,124115.23,1341194.91,1465310.14,16488,2634,802,1251,5528,883,1012,1198,510,564,1777,11859,1945,1502,2028
2022-09-05,INV_03,105315.49,1389187.32,1494502.81,16488,2634,802,1251,5528,883,1012,1198,510,564,1777,13615,1945,1502,2028
2022-09-06,INV_03,89365.57,1416017.03,1505382.6,16488,2634,802,1251,5528,883,1012,1198,510,564,1777,15260,1945,1502,2028
2022-09-07,INV_03,75847.32,1434731.03,1510578.35,16488,2634,1104,1251,5528,883,1012,1198,510,564,1777,15260,1945,1502,2028
2022-09-08,INV_03,75847.32,1450448.13,1526295.45,16488,2634,1104,1251,5528,883,1012,1198,510,564,1777,15260,1945,1502,2028
2022-09-09,INV_03,64380.09,1494248.81,1558628.89,16488,2634,1104,1251,5528,883,1012,1198,510,564,1777,15260,1945,1835,2028
2022-09-12,INV_03,54635.61,1562741.06,1617376.67,16488,2634,1104,1251,5528,883,1012,1198,510,564,1777,16265,1945,1835,2028
2022-09-13,INV_03,54635.61,1561736.89,1616372.5,16488,2634,1104,1251,5528,883,1012,1198,510,564,1777,16265,1945,1835,2028
2022-09-14,INV_03,46392.97,1602312.35,1648705.32,16488,2634,1104,1251,5528,883,1012,1198,510,564,1777,16265,1945,2039,2028
2022-09-15,INV_03,51707.15,1621601.41,1673308.56,16488,2634,1104,1251,5528,883,1012,1198,510,423,1777,16265,1945,2039,2028
2022-09-16,INV_03,51707.15,1610099.25,1661806.41,16488,2634,1104,1251,5528,883,1012,1198,510,423,1777,16265,1945,2039,2028
2022-09-19,INV_03,69869.0,1579779.77,1649648.76,16488,2634,1104,1251,5528,662,1012,1198,510,423,1777,16265,1945,2039,2028
2022-09-20,INV_03,59315.56,1592145.69,1651461.24,16488,2634,1104,1251,5528,662,1012,1198,510,423,1777,16265,2201,2039,2028
2022-09-21,INV_03,59315.56,1602167.51,1661483.07,16488,2634,1104,1251,5528,662,1012,1198,510,423,1777,16265,2201,2039,2028
2022-09-22,INV_03,59315.56,1613208.39,1672523.95,16488,2634,1104,1251,5528,662,1012,1198,510,423,1777,16265,2201,2039,2028
2022-09-23,INV_03,59315.56,1610889.94,1670205.5,16488,2634,1104,1251,5528,662,1012,1198,510,423,1777,16265,2201,2039,2028
2022-09-26,INV_03,71518.85,1574292.56,1645811.41,16488,2634,828,1251,5528,662,1012,1198,510,423,1777,16265,2201,2039,2028
2022-09-27,INV_03,116724.38,1540093.31,1656817.69,12366,2634,828,1251,5528,662,1012,1198,510,423,1777,16265,2201,2039,2028
2022-09-28,INV_03,138114.53,1512139.07,1650253.6,12366,2634,828,1251,5528,662,1012,1198,510,423,1777,16265,1650,2039,2028
2022-09-29,INV_03,117202.36,1531238.85,1648441.21,12366,2634,1268,1251,5528,662,1012,1198,510,423,1777,16265,1650,2039,2028
2022-09-30,INV_03,99477.26,1563544.37,1663021.63,12366,2634,1268,1251,5528,662,1012,1198,510,423,1777,16265,1650,2039,2417
2022-10-03,INV_03,138425.48,1474589.93,1613015.42,12366,1975,1268,1251,5528,662,1012,1198,510,423,1777,16265,1650,2039,2417
2022-10-04,INV_03,142117.64,1380504.4,1522622.04,12366,1975,1268,1251,5528,662,1012,1198,510,317,1777,16265,1650,2039,2417
2022-10-05,INV_03,120592.52,1423230.38,1543822.9,12366,1975,1268,1251,5528,662,1012,1198,510,317,1777,18929,1650,2039,2417
2022-10-06,INV_03,208474.63,1296898.3,1505372.93,12366,1975,1268,1251,5528,662,1012,1198,510,317,1332,18929,1650,2039,2417
2022-10-07,INV_03,208474.63,1270472.64,1478947.27,12366,1975,1268,1251,5528,662,1012,1198,510,317,1332,18929,1650,2039,2417
2022-10-10,INV_03,176904.41,1301730.28,1478634.69,12366,1975,1268,1251,5528,662,1012,1198,510,317,1332,18929,2506,2039,2417
2022-10-11,INV_03,176904.41,1256468.08,1433372.49,12366,1975,1268,1251,5528,662,1012,1198,510,317,1332,18929,2506,2039,2417
2022-10-12,INV_03,238083.06,1197667.12,1435750.19,12366,1975,1268,1251,5528,662,1012,1198,510,317,999,18929,2506,2039,2417
2022-10-13,INV_03,202028.59,1291561.25,1493589.84,12366,1975,1268,1251,5528,662,1012,1708,510,317,999,18929,2506,2039,2417
2022-10-14,INV_03,171425.59,1308482.47,1479908.06,12366,1975,1268,1251,5528,662,1012,1708,510,317,999,22969,2506,2039,2417
2022-10-17,INV_03,185187.35,1265806.68,1450994.03,12366,1975,1268,1251,5528,662,759,1708,510,317,999,22969,2506,2039,2417
2022-10-18,INV_03,185187.35,1247175.02,1432362.37,12366,1975,1268,1251,5528,662,759,1708,510,317,999,22969,2506,2039,2417
2022-10-19,INV_03,195091.65,1238866.12,1433957.77,12366,1975,1268,1251,5528,662,569,1708,510,317,999,22969,2506,2039,2417
2022-10-20,INV_03,216174.7,1192647.42,1408822.12,12366,1975,1268,1251,5528,662,569,1708,510,317,999,22969,1879,2039,2417
2022-10-21,INV_03,241373.25,1152406.69,1393779.94,12366,1975,1268,1251,5528,662,569,1708,510,317,999,22969,1879,2039,1812
2022-10-24,INV_03,243875.57,1149879.09,1393754.67,12366,1975,1268,1251,5528,662,569,1708,510,237,999,22969,1879,2039,1812
2022-10-25,INV_03,251032.77,1116349.82,1367382.6,12366,1975,1268,1251,5528,662,426,1708,510,237,999,22969,1879,2039,1812
2022-10-26,INV_03,213008.05,1176663.49,1389671.53,16331,1975,1268,1251,5528,662,426,1708,510,237,999,22969,1879,2039,1812
2022-10-27,INV_03,180746.13,1234633.72,1415379.85,16331,1975,1268,1251,5528,662,426,1708,510,1248,999,22969,1879,2039,1812
2022-10-28,INV_03,190223.96,1205178.25,1395402.22,16331,1975,1268,938,5528,662,426,1708,510,1248,999,22969,1879,2039,1812
2022-10-31,INV_03,161437.93,1220397.71,1381835.64,16331,1975,1268,938,5528,662,426,1708,729,1248,999,22969,1879,2039,1812
2022-11-01,INV_03,186831.61,1187322.04,1374153.64,16331,1481,1268,938,5528,662,426,1708,729,1248,999,22969,1879,2039,1812
2022-11-02,INV_03,210008.99,1164141.21,1374150.2,16331,1481,1268,938,5528,662,426,1708,546,1248,999,22969,1879,2039,1812
2022-11-03,INV_03,178240.0,1191552.79,1369792.79,16331,1481,1268,938,5528,662,1047,1708,546,1248,999,22969,1879,2039,1812
2022-11-04,INV_03,151282.92,1218253.8,1369536.72,16331,1481,1268,938,5528,662,1570,1708,546,1248,999,22969,1879,2039,1812
2022-11-07,INV_03,151282.92,1218253.8,1369536.72,16331,1481,1268,938,5528,662,1570,1708,546,1248,999,22969,1879,2039,1812
2022-11-08,INV_03,170322.15,1168250.0,1338572.15,16331,1110,1268,938,5528,662,1570,1708,546,1248,999,22969,1879,2039,1812
2022-11-09,INV_03,144524.73,1207357.58,1351882.31,16331,1110,1268,938,5528,662,1570,1708,546,1248,999,26839,1879,2039,1812
2022-11-10,INV_03,122633.86,1239767.2,1362401.06,16331,1110,1268,938,5528,662,1570,1708,546,1934,999,26839,1879,2039,1812
2022-11-11,INV_03,104071.65,1268925.63,1372997.28,16331,1110,1268,938,5528,662,1570,1708,546,2510,999,26839,1879,2039,1812
2022-11-14,INV_03,88324.67,1284938.64,1373263.31,16331,1110,1268,938,5528,929,1570,1708,546,2510,999,26839,1879,2039,1812
2022-11-15,INV_03,107152.2,1246649.2,1353801.4,16331,1110,1268,938,5528,929,1570,1708,546,2510,999,26839,1879,2039,1359
2022-11-16,INV_03,90945.96,1243210.34,1334156.3,16331,1110,1268,938,5528,929,1570,1708,546,2510,999,26839,1879,2039,1747
2022-11-17,INV_03,103566.66,1224117.3,1327683.97,16331,1110,1268,938,5528,696,1570,1708,546,2510,999,26839,1879,2039,1747
2022-11-18,INV_03,138937.38,1147423.16,1286360.54,12248,1110,1268,938,5528,696,1570,1708,546,2510,999,26839,1879,2039,1747
2022-11-21,INV_03,138937.38,1133064.64,1272002.02,12248,1110,1268,938,5528,696,1570,1708,546,2510,999,26839,1879,2039,1747
2022-11-22,INV_03,117894.15,1201257.66,1319151.81,12248,1110,1268,938,5528,696,1570,2029,546,2510,999,26839,1879,2039,1747
2022-11-23,INV_03,117894.15,1224846.29,1342740.44,12248,1110,1268,938,5528,696,1570,2029,546,2510,999,26839,1879,2039,1747
2022-11-24,INV_03,117894.15,1202697.83,1320591.98,12248,1110,1268,938,5528,696,1570,2029,546,2510,999,26839,1879,2039,1747
2022-11-25,INV_03,131426.94,1208340.17,1339767.11,12248,1110,951,938,5528,696,1570,2029,546,2510,999,26839,1879,2039,1747
2022-11-28,INV_03,149954.61,1211875.69,1361830.3,12248,1110,951,938,5528,696,1570,2029,546,1882,999,26839,1879,2039,1747
2022-11-29,INV_03,167022.88,1194391.53,1361414.41,12248,1110,951,938,5528,696,1570,2029,546,1882,999,26839,1409,2039,1747
2022-11-30,INV_03,141722.67,1276184.72,1417907.39,12248,1110,951,938,8928,696,1570,2029,546,1882,999,26839,1409,2039,1747
2022-12-01,INV_03,120257.52,1309618.84,1429876.36,12248,1110,951,938,8928,696,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-02,INV_03,120257.52,1324374.89,1444632.41,12248,1110,951,938,8928,696,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-05,INV_03,135213.66,1318913.28,1454126.95,12248,832,951,938,8928,696,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-06,INV_03,135213.66,1335278.83,1470492.49,12248,832,951,938,8928,696,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-07,INV_03,114786.65,1355503.59,1470290.25,12248,832,951,938,8928,1032,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-08,INV_03,125994.65,1338212.62,1464207.28,12248,624,951,938,8928,1032,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-09,INV_03,125994.65,1332773.73,1458768.38,12248,624,951,938,8928,1032,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-12,INV_03,125994.65,1333108.81,1459103.47,12248,624,951,938,8928,1032,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-13,INV_03,125994.65,1333646.11,1459640.76,12248,624,951,938,8928,1032,1570,2029,701,1882,999,26839,1409,2039,1747
2022-12-14,INV_03,106964.15,1380747.13,1487711.28,12248,624,951,938,8928,1032,1570,2029,836,1882,999,26839,1409,2039,1747
2022-12-15,INV_03,90794.42,1391706.21,1482500.63,12248,624,951,938,8928,1032,1570,2029,836,1882,999,26839,1851,2039,1747
2022-12-16,INV_03,105344.95,1368498.31,1473843.25,12248,624,951,938,8928,1032,1570,2029,836,1411,999,26839,1851,2039,1747
2022-12-19,INV_03,89437.91,1355858.12,1445296.03,12248,898,951,938,8928,1032,1570,2029,836,1411,999,26839,1851,2039,1747
2022-12-20,INV_03,125133.75,1296569.23,1421702.98,12248,898,951,938,8928,1032,1570,1521,836,1411,999,26839,1851,2039,1747
2022-12-21,INV_03,106181.1,1309673.63,1415854.73,12248,898,951,938,8928,1032,1570,1521,836,1411,999,29341,1851,2039,1747
2022-12-22,INV_03,106181.1,1304299.16,1410480.26,12248,898,951,938,8928,1032,1570,1521,836,1411,999,29341,1851,2039,1747
2022-12-23,INV_03,90096.21,1317022.77,1407118.98,12248,898,951,938,8928,1032,1872,1521,836,1411,999,29341,1851,2039,1747
2022-12-26,INV_03,100256.48,1306759.88,1407016.36,12248,898,713,938,8928,1032,1872,1521,836,1411,999,29341,1851,2039,1747
2022-12-27,INV_03,85120.44,1332935.49,1418055.93,12248,898,713,938,8928,1032,2142,1521,836,1411,999,29341,1851,2039,1747
2022-12-28,INV_03,72249.26,1342562.46,1414811.71,12248,898,713,938,8928,1032,2142,1704,836,1411,999,29341,1851,2039,1747
2022-12-29,INV_03,61320.56,1361229.37,1422549.92,12248,898,713,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,1747
2022-12-30,INV_03,61320.56,1365933.28,1427253.84,12248,898,713,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,1747
2023-01-02,INV_03,73824.16,1347450.33,1421274.48,12248,673,713,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,1747
2023-01-03,INV_03,73824.16,1357535.52,1431359.67,12248,673,713,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,1747
2023-01-04,INV_03,73824.16,1345997.63,1419821.78,12248,673,713,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,1747
2023-01-05,INV_03,62654.38,1354708.82,1417363.21,12248,673,713,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,2015
2023-01-06,INV_03,53165.96,1364103.3,1417269.26,12248,673,930,938,8928,1032,2142,1858,836,1411,999,29341,1851,2039,2015
2023-01-09,INV_03,63689.45,1336542.68,1400232.13,12248,673,930,938,8928,1032,2142,1858,836,1058,999,29341,1851,2039,2015
2023-01-10,INV_03,63689.45,1325571.97,1389261.42,12248,673,930,938,8928,1032,2142,1858,836,1058,999,29341,1851,2039,2015
2023-01-11,INV_03,93319.42,1291010.28,1384329.7,9186,673,930,938,8928,1032,2142,1858,836,1058,999,29341,1851,2039,2015
2023-01-12,INV_03,115335.04,1249930.0,1365265.04,6889,673,930,938,8928,1032,2142,1858,836,1058,999,29341,1851,2039,2015
2023-01-13,INV_03,97912.32,1267180.21,1365092.53,6889,673,930,938,8928,1357,2142,1858,836,1058,999,29341,1851,2039,2015
2023-01-16,INV_03,129394.77,1235379.76,1364774.53,6889,673,930,938,8928,1357,2142,1393,836,1058,999,29341,1851,2039,2015
2023-01-17,INV_03,129394.77,1261353.75,1390748.52,6889,673,930,938,8928,1357,2142,1393,836,1058,999,29341,1851,2039,2015
2023-01-18,INV_03,157205.71,1214492.4,1371698.11,6889,673,930,938,8928,1357,2142,1393,627,1058,999,29341,1851,2039,2015
2023-01-19,INV_03,133396.51,1248584.49,1381981.0,9278,673,930,938,8928,1357,2142,1393,627,1058,999,29341,1851,2039,2015
2023-01-20,INV_03,113187.73,1307322.21,1420509.94,11232,673,930,938,8928,1357,2142,1393,627,1058,999,29341,1851,2039,2015
2023-01-23,INV_03,120488.78,1325370.89,1445859.67,11232,673,930,703,8928,1357,2142,1393,627,1058,999,29341,1851,2039,2015
2023-01-24,INV_03,120488.78,1303707.89,1424196.67,11232,673,930,703,8928,1357,2142,1393,627,1058,999,29341,1851,2039,2015
2023-01-25,INV_03,102243.13,1334105.77,1436348.9,11232,673,930,703,8928,1357,2142,1393,627,1058,999,29341,1851,2594,2015
2023-01-26,INV_03,86758.84,1361653.13,1448411.97,11232,673,930,703,10897,1357,2142,1393,627,1058,999,29341,1851,2594,2015
2023-01-27,INV_03,73617.33,1385729.77,1459347.1,11232,673,930,703,10897,1357,2142,1393,627,1058,999,31283,1851,2594,2015
2023-01-30,INV_03,62476.55,1393674.15,1456150.7,11232,673,930,703,10897,1357,2142,1393,627,1058,999,31283,1851,2931,2015
2023-01-31,INV_03,53059.58,1407081.89,1460141.46,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,2931,2015
2023-02-01,INV_03,53059.58,1411098.46,1464158.03,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,2931,2015
2023-02-02,INV_03,45027.97,1429500.81,1474528.77,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,2015
2023-02-03,INV_03,45027.97,1460023.63,1505051.6,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,2015
2023-02-06,INV_03,45027.97,1442542.38,1487570.34,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,2015
2023-02-07,INV_03,45027.97,1430981.56,1476009.53,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,2015
2023-02-08,INV_03,45027.97,1438814.53,1483842.5,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,2015
2023-02-09,INV_03,70039.53,1408941.32,1478980.86,11232,673,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,1511
2023-02-10,INV_03,59445.16,1412347.74,1471792.89,11232,844,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,1511
2023-02-13,INV_03,59445.16,1381832.87,1441278.03,11232,844,930,703,10897,1357,2142,1393,695,1058,999,31283,1851,3157,1511
2023-02-14,INV_03,68859.75,1342433.03,1411292.78,11232,844,930,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-15,INV_03,58446.0,1349633.04,1408079.05,11232,844,1136,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-16,INV_03,49601.71,1415438.62,1465040.32,11232,994,1136,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-17,INV_03,49601.71,1419585.31,1469187.01,11232,994,1136,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-20,INV_03,49601.71,1474680.02,1524281.73,11232,994,1136,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-21,INV_03,49601.71,1495046.75,1544648.45,11232,994,1136,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-22,INV_03,49601.71,1505309.48,1554911.19,11232,994,1136,703,10897,1357,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-23,INV_03,70771.02,1495638.38,1566409.4,11232,994,1136,703,10897,1017,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-24,INV_03,70771.02,1505098.6,1575869.62,11232,994,1136,703,10897,1017,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-27,INV_03,86335.24,1463274.08,1549609.31,11232,745,1136,703,10897,1017,2142,1393,695,793,999,31283,1851,3157,1511
2023-02-28,INV_03,118728.27,1420347.06,1539075.33,11232,745,1136,703,10897,1017,1606,1393,695,793,999,31283,1851,3157,1511
2023-03-01,INV_03,100764.18,1451438.44,1552202.62,11232,745,1136,703,10897,1017,1896,1393,695,793,999,31283,1851,3157,1511
2023-03-02,INV_03,85602.89,1486671.29,1572274.18,11232,745,1136,703,10897,1017,1896,1393,695,793,1087,31283,1851,3157,1511
2023-03-03,INV_03,72765.51,1529620.83,1602386.34,11232,745,1136,703,10897,1017,1896,1393,788,793,1087,31283,1851,3157,1511
2023-03-06,INV_03,108994.96,1493025.43,1602020.39,8424,745,1136,703,10897,1017,1896,1393,788,793,1087,31283,1851,3157,1511
2023-03-07,INV_03,92498.38,1591810.72,1684309.11,8424,745,1136,703,10897,1017,1896,1393,788,793,1179,31283,1851,3157,1511
2023-03-08,INV_03,78543.65,1620329.52,1698873.17,8424,745,1136,703,10897,1017,2109,1393,788,793,1179,31283,1851,3157,1511
2023-03-09,INV_03,78543.65,1608143.6,1686687.25,8424,745,1136,703,10897,1017,2109,1393,788,793,1179,31283,1851,3157,1511
2023-03-10,INV_03,94660.89,1554389.27,1649050.16,8424,745,852,703,10897,1017,2109,1393,788,793,1179,31283,1851,3157,1511
2023-03-13,INV_03,132988.22,1488995.41,1621983.63,8424,745,852,703,10897,1017,2109,1044,788,793,1179,31283,1851,3157,1511
2023-03-14,INV_03,112869.01,1519477.61,1632346.62,8424,745,852,703,10897,1017,2109,1044,788,793,1179,31283,2291,3157,1511
2023-03-15,INV_03,95800.87,1568846.59,1664647.46,8424,990,852,703,10897,1017,2109,1044,788,793,1179,31283,2291,3157,1511
2023-03-16,INV_03,95800.87,1566641.06,1662441.93,8424,990,852,703,10897,1017,2109,1044,788,793,1179,31283,2291,3157,1511
2023-03-17,INV_03,81305.89,1596849.5,1678155.39,8424,990,852,703,10897,1017,2109,1044,788,793,1179,31283,2608,3157,1511
