Transaction_ID,Investor_ID,Date,Action,Ticker,Execution_Price,Executed_Quantity,Cash_Balance_Post
TX_102837,INV_03,2022-02-22,BUY,NDB,57.8,534,174718.96
TX_102838,INV_03,2022-02-23,SELL,COMB,61.8,234,189036.21
TX_102839,INV_03,2022-02-24,SELL,CFIN,70.99,329,212157.37
TX_102840,INV_03,2022-02-25,BUY,HAYL,80.2,396,180079.33
TX_102841,INV_03,2022-02-28,BUY,HNB,112.41,240,152830.25
TX_102842,INV_03,2022-03-01,BUY,COMB,63.27,362,129697.22
TX_102843,INV_03,2022-03-02,SELL,JKH,145.31,101,144226.5
TX_102844,INV_03,2022-03-03,SELL,NTB,45.25,199,153140.37
TX_102845,INV_03,2022-03-04,BUY,NTB,45.33,506,129974.01
TX_102846,INV_03,2022-03-07,SELL,NDB,54.53,457,154644.69
TX_102847,INV_03,2022-03-08,SELL,HHL,55.87,267,169411.97
TX_102848,INV_03,2022-03-09,SELL,HNB,106.81,353,206740.17
TX_102849,INV_03,2022-03-10,BUY,AEL,19.98,1552,175419.84
TX_102850,INV_03,2022-03-11,SELL,NDB,52.01,342,193030.24
TX_102851,INV_03,2022-03-15,SELL,DIAL,8.3,3803,224276.17
TX_102852,INV_03,2022-03-16,BUY,NTB,44.04,763,190337.24
TX_102853,INV_03,2022-03-17,BUY,HNB,107.64,265,161526.49
TX_102854,INV_03,2022-03-18,BUY,JKH,153.65,157,137161.79
TX_102855,INV_03,2022-03-21,BUY,HHL,53.79,382,116409.61
TX_102856,INV_03,2022-03-22,SELL,NTB,44.94,467,137184.7
TX_102857,INV_03,2022-03-23,SELL,HNB,110.13,331,173273.94
TX_102858,INV_03,2022-03-24,SELL,JKH,153.9,115,190795.23
TX_102859,INV_03,2022-03-25,SELL,AEL,17.09,1255,212027.29
TX_102860,INV_03,2022-03-28,SELL,CFIN,63.73,247,227611.13
TX_102861,INV_03,2022-03-29,SELL,MELS,32.07,580,246025.66
TX_102862,INV_03,2022-03-30,BUY,CFIN,58.56,630,208765.21
TX_102863,INV_03,2022-03-31,BUY,NDB,46.73,670,177144.78
TX_102864,INV_03,2022-04-01,BUY,JKH,146.29,181,150401.68
TX_102865,INV_03,2022-04-04,BUY,LFIN,40.84,552,127631.84
TX_102866,INV_03,2022-04-05,BUY,HAYL,64.2,298,108308.88
TX_102867,INV_03,2022-04-06,SELL,NDB,50.19,424,129375.85
TX_102868,INV_03,2022-04-07,SELL,DIAL,7.05,2853,149289.99
TX_102869,INV_03,2022-04-08,SELL,HAYL,57.74,556,181071.97
TX_102870,INV_03,2022-04-11,SELL,NTB,35.0,350,193199.36
TX_102871,INV_03,2022-04-12,BUY,JKH,137.7,210,163993.55
TX_102872,INV_03,2022-04-13,BUY,LIOC,23.72,1037,139154.73
TX_102873,INV_03,2022-04-14,BUY,CFIN,51.05,408,118117.82
TX_102874,INV_03,2022-04-15,BUY,NTB,35.0,506,100230.88
TX_102875,INV_03,2022-04-19,BUY,HNB,85.17,176,85090.6
TX_102876,INV_03,2022-04-20,BUY,NDB,48.55,262,72242.89
TX_102877,INV_03,2022-04-21,BUY,CFIN,51.05,212,61311.94
TX_102878,INV_03,2022-04-26,SELL,JKH,116.1,184,82460.45
TX_102879,INV_03,2022-04-27,SELL,HHL,38.1,295,93586.19
TX_102880,INV_03,2022-04-28,SELL,HAYL,56.84,417,117051.29
TX_102881,INV_03,2022-04-29,SELL,DIAL,6.61,2139,131048.52
TX_102882,INV_03,2022-05-02,BUY,AEL,10.95,1794,111199.8
TX_102883,INV_03,2022-05-03,BUY,DFCC,38.28,435,94382.67
TX_102884,INV_03,2022-05-04,BUY,CFIN,49.72,284,80122.16
TX_102885,INV_03,2022-05-05,SELL,HNB,76.07,293,102186.66
TX_102886,INV_03,2022-05-06,BUY,HNB,76.33,200,86767.2
TX_102887,INV_03,2022-05-09,BUY,HNB,74.64,174,73650.38
TX_102888,INV_03,2022-05-10,BUY,NTB,31.78,347,62513.43
TX_102889,INV_03,2022-05-12,SELL,MELS,28.35,435,74723.51
TX_102890,INV_03,2022-05-13,BUY,LOFC,8.0,1401,63403.43
TX_102891,INV_03,2022-05-16,SELL,LIOC,32.66,1024,96514.3
TX_102892,INV_03,2022-05-17,BUY,AEL,11.57,1251,81898.22
TX_102893,INV_03,2022-05-18,SELL,CFIN,53.55,569,112065.18
TX_102894,INV_03,2022-05-19,SELL,DIAL,7.05,1605,123268.19
TX_102895,INV_03,2022-05-20,SELL,COMB,45.77,266,135322.24
TX_102896,INV_03,2022-05-23,BUY,NDB,37.82,536,114846.42
TX_102897,INV_03,2022-05-24,BUY,JKH,130.83,131,97536.87
TX_102898,INV_03,2022-05-25,BUY,HNB,71.51,204,82802.36
TX_102899,INV_03,2022-05-26,BUY,COMB,45.35,273,70299.13
TX_102900,INV_03,2022-05-27,SELL,LIOC,50.81,768,108928.49
TX_102901,INV_03,2022-05-30,SELL,MELS,31.78,326,119184.63
TX_102902,INV_03,2022-05-31,SELL,HAYL,55.45,313,136366.7
TX_102903,INV_03,2022-06-01,SELL,DFCC,31.91,446,150457.34
TX_102904,INV_03,2022-06-06,BUY,AEL,10.52,2145,127668.17
TX_102905,INV_03,2022-06-07,BUY,CFIN,49.63,385,108368.58
TX_102906,INV_03,2022-06-08,SELL,NTB,33.12,476,123976.0
TX_102907,INV_03,2022-06-09,SELL,LFIN,34.37,171,129794.36
TX_102908,INV_03,2022-06-10,BUY,NDB,32.37,601,110146.83
TX_102909,INV_03,2022-06-13,SELL,NDB,32.73,668,131792.76
TX_102910,INV_03,2022-06-14,BUY,LFIN,35.19,561,111855.17
TX_102911,INV_03,2022-06-17,BUY,LIOC,53.34,314,94939.37
TX_102912,INV_03,2022-06-24,BUY,NTB,31.24,455,80582.97
TX_102913,INV_03,2022-06-27,BUY,LOFC,6.8,1777,68378.54
TX_102914,INV_03,2022-06-29,BUY,DFCC,30.94,331,58034.96
TX_102915,INV_03,2022-07-01,BUY,LFIN,32.53,267,49262.3
TX_102916,INV_03,2022-07-05,SELL,NTB,30.61,470,63506.77
TX_102917,INV_03,2022-07-06,SELL,COMB,42.78,268,74856.94
TX_102918,INV_03,2022-07-08,SELL,MELS,25.87,245,81132.82
TX_102919,INV_03,2022-07-11,SELL,DIAL,7.2,1203,89707.94
TX_102920,INV_03,2022-07-12,SELL,LFIN,30.42,336,99828.43
TX_102921,INV_03,2022-07-14,SELL,HHL,40.73,222,108780.27
TX_102922,INV_03,2022-07-15,BUY,NTB,27.75,588,92300.63
TX_102923,INV_03,2022-07-19,SELL,JKH,119.83,171,112586.4
TX_102924,INV_03,2022-07-20,BUY,MELS,28.94,583,95548.15
TX_102925,INV_03,2022-07-21,BUY,HAYL,59.7,240,81076.38
TX_102926,INV_03,2022-07-22,BUY,LOFC,7.3,1665,68800.33
TX_102927,INV_03,2022-07-25,SELL,LIOC,70.22,654,114263.61
TX_102928,INV_03,2022-07-26,BUY,AEL,9.22,1859,96959.97
TX_102929,INV_03,2022-07-28,SELL,LFIN,33.0,252,105192.61
TX_102930,INV_03,2022-07-29,SELL,NTB,29.45,500,119770.28
TX_102931,INV_03,2022-08-01,BUY,LIOC,75.37,238,101653.78
TX_102932,INV_03,2022-08-02,BUY,NTB,28.73,530,86272.61
TX_102933,INV_03,2022-08-03,SELL,HAYL,70.42,295,106837.51
TX_102934,INV_03,2022-08-04,BUY,HHL,45.6,351,90673.39
TX_102935,INV_03,2022-08-05,BUY,AEL,10.43,1304,76941.87
TX_102936,INV_03,2022-08-08,BUY,HNB,79.91,144,65320.47
TX_102937,INV_03,2022-08-09,BUY,CFIN,55.38,176,55476.26
TX_102938,INV_03,2022-08-10,SELL,LOFC,8.6,4683,95347.32
TX_102939,INV_03,2022-08-12,BUY,DIAL,7.45,1919,80905.32
TX_102940,INV_03,2022-08-15,SELL,HNB,76.07,400,111027.49
TX_102941,INV_03,2022-08-16,BUY,HHL,49.51,336,94226.93
TX_102942,INV_03,2022-08-17,BUY,LOFC,8.0,1766,79957.65
TX_102943,INV_03,2022-08-18,SELL,HHL,47.69,338,95917.09
TX_102944,INV_03,2022-08-19,SELL,DFCC,30.94,417,108690.09
TX_102945,INV_03,2022-08-22,SELL,LOFC,8.2,3954,140788.66
TX_102946,INV_03,2022-08-23,BUY,CFIN,57.37,368,119466.74
TX_102947,INV_03,2022-08-24,BUY,AEL,11.92,1503,101378.69
TX_102948,INV_03,2022-08-25,SELL,LIOC,146.96,550,181397.15
TX_102949,INV_03,2022-08-26,SELL,LFIN,33.16,189,187600.82
TX_102950,INV_03,2022-08-29,SELL,NDB,30.82,501,202888.25
TX_102951,INV_03,2022-08-30,BUY,AEL,10.61,2867,172158.76
TX_102952,INV_03,2022-09-01,BUY,MELS,40.96,630,146094.65
TX_102953,INV_03,2022-09-02,BUY,LIOC,170.01,128,124115.23
TX_102954,INV_03,2022-09-05,BUY,LOFC,10.6,1756,105315.49
TX_102955,INV_03,2022-09-06,BUY,LOFC,9.6,1645,89365.57
TX_102956,INV_03,2022-09-07,BUY,COMB,44.32,302,75847.32
TX_102957,INV_03,2022-09-09,BUY,NDB,34.1,333,64380.09
TX_102958,INV_03,2022-09-12,BUY,LOFC,9.6,1005,54635.61
TX_102959,INV_03,2022-09-14,BUY,NDB,40.01,204,46392.97
TX_102960,INV_03,2022-09-15,SELL,LFIN,38.07,141,51707.15
TX_102961,INV_03,2022-09-19,SELL,HAYL,83.01,221,69869.0
TX_102962,INV_03,2022-09-20,BUY,MELS,40.82,256,59315.56
TX_102963,INV_03,2022-09-26,SELL,COMB,44.66,276,71518.85
TX_102964,INV_03,2022-09-27,SELL,AEL,11.08,4122,116724.38
TX_102965,INV_03,2022-09-28,SELL,MELS,39.21,551,138114.53
TX_102966,INV_03,2022-09-29,BUY,COMB,47.06,440,117202.36
TX_102967,INV_03,2022-09-30,BUY,NTB,45.11,389,99477.26
TX_102968,INV_03,2022-10-03,SELL,CFIN,59.7,659,138425.48
TX_102969,INV_03,2022-10-04,SELL,LFIN,35.18,106,142117.64
TX_102970,INV_03,2022-10-05,BUY,LOFC,8.0,2664,120592.52
TX_102971,INV_03,2022-10-06,SELL,LIOC,199.48,445,208474.63
TX_102972,INV_03,2022-10-10,BUY,MELS,36.52,856,176904.41
TX_102973,INV_03,2022-10-12,SELL,LIOC,185.58,333,238083.06
TX_102974,INV_03,2022-10-13,BUY,HNB,70.0,510,202028.59
TX_102975,INV_03,2022-10-14,BUY,LOFC,7.5,4040,171425.59
TX_102976,INV_03,2022-10-17,SELL,HHL,54.94,253,185187.35
TX_102977,INV_03,2022-10-19,SELL,HHL,52.65,190,195091.65
TX_102978,INV_03,2022-10-20,SELL,MELS,33.96,627,216174.7
TX_102979,INV_03,2022-10-21,SELL,NTB,42.07,605,241373.25
TX_102980,INV_03,2022-10-24,SELL,LFIN,31.59,80,243875.57
TX_102981,INV_03,2022-10-25,SELL,HHL,50.56,143,251032.77
TX_102982,INV_03,2022-10-26,BUY,AEL,9.5,3965,213008.05
TX_102983,INV_03,2022-10-27,BUY,LFIN,31.59,1011,180746.13
TX_102984,INV_03,2022-10-28,SELL,DFCC,30.59,313,190223.96
TX_102985,INV_03,2022-10-31,BUY,JKH,130.14,219,161437.93
TX_102986,INV_03,2022-11-01,SELL,CFIN,51.92,494,186831.61
TX_102987,INV_03,2022-11-02,SELL,JKH,127.93,183,210008.99
TX_102988,INV_03,2022-11-03,BUY,HHL,50.65,621,178240.0
TX_102989,INV_03,2022-11-04,BUY,HHL,51.03,523,151282.92
TX_102990,INV_03,2022-11-08,SELL,CFIN,51.84,371,170322.15
TX_102991,INV_03,2022-11-09,BUY,LOFC,6.6,3870,144524.73
TX_102992,INV_03,2022-11-10,BUY,LFIN,31.59,686,122633.86
TX_102993,INV_03,2022-11-11,BUY,LFIN,31.91,576,104071.65
TX_102994,INV_03,2022-11-14,BUY,HAYL,58.39,267,88324.67
TX_102995,INV_03,2022-11-15,SELL,NTB,41.98,453,107152.2
TX_102996,INV_03,2022-11-16,BUY,NTB,41.36,388,90945.96
TX_102997,INV_03,2022-11-17,SELL,HAYL,54.71,233,103566.66
TX_102998,INV_03,2022-11-18,SELL,AEL,8.75,4083,138937.38
TX_102999,INV_03,2022-11-22,BUY,HNB,64.91,321,117894.15
TX_103000,INV_03,2022-11-25,SELL,COMB,43.12,317,131426.94
TX_103001,INV_03,2022-11-28,SELL,LFIN,29.8,628,149954.61
TX_103002,INV_03,2022-11-29,SELL,MELS,36.68,470,167022.88
TX_103003,INV_03,2022-11-30,BUY,DIAL,7.37,3400,141722.67
TX_103004,INV_03,2022-12-01,BUY,JKH,137.11,155,120257.52
TX_103005,INV_03,2022-12-05,SELL,CFIN,54.34,278,135213.66
TX_103006,INV_03,2022-12-07,BUY,HAYL,60.19,336,114786.65
TX_103007,INV_03,2022-12-08,SELL,CFIN,54.43,208,125994.65
TX_103008,INV_03,2022-12-14,BUY,JKH,139.57,135,106964.15
TX_103009,INV_03,2022-12-15,BUY,MELS,36.22,442,90794.42
TX_103010,INV_03,2022-12-16,SELL,LFIN,31.2,471,105344.95
TX_103011,INV_03,2022-12-19,BUY,CFIN,57.48,274,89437.91
TX_103012,INV_03,2022-12-20,SELL,HNB,70.98,508,125133.75
TX_103013,INV_03,2022-12-21,BUY,LOFC,7.5,2502,106181.1
TX_103014,INV_03,2022-12-23,BUY,HHL,52.73,302,90096.21
TX_103015,INV_03,2022-12-26,SELL,COMB,43.12,238,100256.48
TX_103016,INV_03,2022-12-27,BUY,HHL,55.5,270,85120.44
TX_103017,INV_03,2022-12-28,BUY,HNB,69.64,183,72249.26
TX_103018,INV_03,2022-12-29,BUY,HNB,70.26,154,61320.56
TX_103019,INV_03,2023-01-02,SELL,CFIN,56.13,225,73824.16
TX_103020,INV_03,2023-01-05,BUY,NTB,41.27,268,62654.38
TX_103021,INV_03,2023-01-06,BUY,COMB,43.29,217,53165.96
TX_103022,INV_03,2023-01-09,SELL,LFIN,30.11,353,63689.45
TX_103023,INV_03,2023-01-11,SELL,AEL,9.77,3062,93319.42
TX_103024,INV_03,2023-01-12,SELL,AEL,9.68,2297,115335.04
TX_103025,INV_03,2023-01-13,BUY,HAYL,53.08,325,97912.32
TX_103026,INV_03,2023-01-16,SELL,HNB,68.39,465,129394.77
TX_103027,INV_03,2023-01-18,SELL,JKH,134.41,209,157205.71
TX_103028,INV_03,2023-01-19,BUY,AEL,9.87,2389,133396.51
TX_103029,INV_03,2023-01-20,BUY,AEL,10.24,1954,113187.73
TX_103030,INV_03,2023-01-23,SELL,DFCC,31.38,235,120488.78
TX_103031,INV_03,2023-01-25,BUY,NDB,32.55,555,102243.13
TX_103032,INV_03,2023-01-26,BUY,DIAL,7.79,1969,86758.84
TX_103033,INV_03,2023-01-27,BUY,LOFC,6.7,1942,73617.33
TX_103034,INV_03,2023-01-30,BUY,NDB,32.73,337,62476.55
TX_103035,INV_03,2023-01-31,BUY,JKH,137.11,68,53059.58
TX_103036,INV_03,2023-02-02,BUY,NDB,35.19,226,45027.97
TX_103037,INV_03,2023-02-09,SELL,NTB,50.13,504,70039.53
TX_103038,INV_03,2023-02-10,BUY,CFIN,61.34,171,59445.16
TX_103039,INV_03,2023-02-14,SELL,LFIN,35.89,265,68859.75
TX_103040,INV_03,2023-02-15,BUY,COMB,50.05,206,58446.0
TX_103041,INV_03,2023-02-16,BUY,CFIN,58.38,150,49601.71
TX_103042,INV_03,2023-02-23,SELL,HAYL,62.89,340,70771.02
TX_103043,INV_03,2023-02-27,SELL,CFIN,63.14,249,86335.24
TX_103044,INV_03,2023-02-28,SELL,HHL,61.05,536,118728.27
TX_103045,INV_03,2023-03-01,BUY,HHL,61.33,290,100764.18
TX_103046,INV_03,2023-03-02,BUY,LIOC,170.58,88,85602.89
TX_103047,INV_03,2023-03-03,BUY,JKH,136.67,93,72765.51
TX_103048,INV_03,2023-03-06,SELL,AEL,13.03,2808,108994.96
TX_103049,INV_03,2023-03-07,BUY,LIOC,177.54,92,92498.38
TX_103050,INV_03,2023-03-08,BUY,HHL,64.87,213,78543.65
TX_103051,INV_03,2023-03-10,SELL,COMB,57.32,284,94660.89
TX_103052,INV_03,2023-03-13,SELL,HNB,110.93,349,132988.22
TX_103053,INV_03,2023-03-14,BUY,MELS,45.27,440,112869.01
TX_103054,INV_03,2023-03-15,BUY,CFIN,68.98,245,95800.87
TX_103055,INV_03,2023-03-17,BUY,MELS,45.27,317,81305.89
TX_103056,INV_03,2023-03-20,BUY,COMB,59.04,206,69023.01
TX_103057,INV_03,2023-03-21,BUY,AEL,14.62,708,58572.06
TX_103058,INV_03,2023-03-23,SELL,AEL,13.87,2283,89921.43
TX_103059,INV_03,2023-03-24,SELL,JKH,141.59,197,117534.91
TX_103060,INV_03,2023-03-27,SELL,JKH,140.11,148,138063.97
TX_103061,INV_03,2023-03-29,BUY,LIOC,147.33,140,117231.46
TX_103062,INV_03,2023-03-30,SELL,COMB,56.04,265,131933.74
TX_103063,INV_03,2023-03-31,BUY,CFIN,65.02,304,111968.67
TX_103064,INV_03,2023-04-03,SELL,DIAL,8.79,2725,135684.16
TX_103065,INV_03,2023-04-04,SELL,HAYL,63.47,255,151707.67
TX_103066,INV_03,2023-04-05,SELL,DIAL,8.71,2043,169318.42
TX_103067,INV_03,2023-04-06,BUY,NDB,40.1,633,143683.88
TX_103068,INV_03,2023-04-07,BUY,AEL,13.03,1653,121925.65
TX_103069,INV_03,2023-04-10,SELL,LIOC,147.98,330,170271.45
TX_103070,INV_03,2023-04-12,BUY,DIAL,8.71,2933,144478.1
TX_103071,INV_03,2023-04-13,BUY,HAYL,63.21,342,122644.44
TX_103072,INV_03,2023-04-17,SELL,LFIN,44.08,199,131328.03
TX_103073,INV_03,2023-04-18,BUY,DIAL,9.04,2178,111437.6
TX_103074,INV_03,2023-04-19,BUY,DFCC,40.85,409,94562.31
TX_103075,INV_03,2023-04-20,BUY,NDB,40.46,350,80259.83
TX_103076,INV_03,2023-04-21,BUY,LFIN,42.91,280,68125.81
TX_103077,INV_03,2023-04-25,BUY,COMB,52.45,194,57848.09
TX_103078,INV_03,2023-04-26,SELL,CFIN,61.34,324,77524.15
TX_103079,INV_03,2023-04-27,SELL,NTB,56.97,378,98843.73
TX_103080,INV_03,2023-05-02,SELL,JKH,133.23,111,113484.2
TX_103081,INV_03,2023-05-03,BUY,AEL,12.94,1315,96298.65
TX_103082,INV_03,2023-05-04,SELL,LOFC,5.4,7821,138109.72
TX_103083,INV_03,2023-05-08,SELL,LIOC,134.73,248,171187.86
TX_103084,INV_03,2023-05-09,SELL,JKH,136.42,83,182397.8
TX_103085,INV_03,2023-05-10,BUY,COMB,51.64,529,154808.09
TX_103086,INV_03,2023-05-11,BUY,DIAL,9.04,2568,131356.02
TX_103087,INV_03,2023-05-12,SELL,LOFC,5.3,5866,162134.92
TX_103088,INV_03,2023-05-15,BUY,NDB,44.24,549,137603.5
TX_103089,INV_03,2023-05-16,SELL,JKH,137.16,63,146158.24
TX_103090,INV_03,2023-05-18,BUY,HHL,60.66,361,124039.88
TX_103091,INV_03,2023-05-19,BUY,DFCC,37.05,502,105253.06
TX_103092,INV_03,2023-05-22,SELL,HHL,60.19,618,142075.71
TX_103093,INV_03,2023-05-25,SELL,CFIN,59.28,243,156335.81
TX_103094,INV_03,2023-05-26,BUY,HAYL,60.05,390,132680.96
TX_103095,INV_03,2023-05-29,SELL,AEL,13.5,2455,165487.17
TX_103096,INV_03,2023-05-30,SELL,DIAL,8.29,3452,193812.98
TX_103097,INV_03,2023-05-31,BUY,LFIN,41.32,703,164477.05
TX_103098,INV_03,2023-06-01,BUY,LOFC,4.8,5139,139563.18
TX_103099,INV_03,2023-06-02,SELL,DIAL,8.54,2589,161451.3
TX_103100,INV_03,2023-06-05,SELL,NDB,40.99,1173,209054.77
TX_103101,INV_03,2023-06-06,BUY,JKH,137.46,228,177401.06
TX_103102,INV_03,2023-06-08,SELL,NTB,62.29,284,194913.95
TX_103103,INV_03,2023-06-09,SELL,CFIN,57.93,182,205351.62
TX_103104,INV_03,2023-06-12,BUY,DFCC,40.67,757,174259.54
TX_103105,INV_03,2023-06-13,BUY,DIAL,8.54,3060,147866.82
TX_103106,INV_03,2023-06-14,BUY,NDB,46.92,472,125500.58
TX_103107,INV_03,2023-06-15,SELL,LFIN,46.18,395,143558.19
TX_103108,INV_03,2023-06-19,BUY,DIAL,8.46,2546,121814.04
TX_103109,INV_03,2023-06-20,SELL,DIAL,8.37,3344,149530.81
TX_103110,INV_03,2023-06-21,BUY,NTB,64.28,348,126936.99
TX_103111,INV_03,2023-06-22,BUY,CFIN,65.11,292,107733.53
TX_103112,INV_03,2023-06-23,BUY,CFIN,66.46,243,91421.92
TX_103113,INV_03,2023-06-26,BUY,LFIN,46.18,296,77616.78
TX_103114,INV_03,2023-06-27,SELL,HNB,128.21,261,110744.76
TX_103115,INV_03,2023-06-28,BUY,HNB,129.37,128,94019.46
TX_103116,INV_03,2023-06-29,SELL,CFIN,66.73,270,111856.6
TX_103117,INV_03,2023-07-03,SELL,LOFC,5.4,5684,142243.26
TX_103118,INV_03,2023-07-04,BUY,MELS,52.75,404,120717.21
TX_103119,INV_03,2023-07-05,SELL,DFCC,50.11,593,150138.05
TX_103120,INV_03,2023-07-06,BUY,NTB,76.63,293,127462.23
TX_103121,INV_03,2023-07-07,BUY,CFIN,75.79,252,108171.99
TX_103122,INV_03,2023-07-11,SELL,LOFC,6.0,4263,133494.21
TX_103123,INV_03,2023-07-12,BUY,DFCC,51.5,388,113310.73
TX_103124,INV_03,2023-07-13,BUY,NTB,75.87,224,96146.81
TX_103125,INV_03,2023-07-17,SELL,DFCC,54.65,542,125472.92
TX_103126,INV_03,2023-07-18,BUY,LOFC,5.9,3189,106469.67
TX_103127,INV_03,2023-07-19,BUY,LOFC,6.0,2661,90344.01
TX_103128,INV_03,2023-07-20,BUY,LIOC,134.4,100,76770.07
TX_103129,INV_03,2023-07-21,BUY,COMB,79.9,144,65148.96
TX_103130,INV_03,2023-07-24,BUY,NTB,88.4,110,55327.77
TX_103131,INV_03,2023-07-25,SELL,LIOC,115.89,211,79536.03
TX_103132,INV_03,2023-07-27,BUY,LFIN,57.99,205,67529.95
TX_103133,INV_03,2023-07-28,BUY,MELS,64.9,156,57303.78
TX_103134,INV_03,2023-08-01,SELL,LFIN,57.82,421,81400.73
TX_103135,INV_03,2023-08-02,BUY,DFCC,81.24,150,69092.93
TX_103136,INV_03,2023-08-04,SELL,NTB,104.45,456,116244.18
TX_103137,INV_03,2023-08-08,SELL,JKH,196.23,104,136447.74
TX_103138,INV_03,2023-08-10,BUY,MELS,71.89,284,115825.97
TX_103139,INV_03,2023-08-11,SELL,COMB,93.31,415,154162.76
TX_103140,INV_03,2023-08-14,BUY,MELS,71.14,325,130809.72
TX_103141,INV_03,2023-08-15,SELL,AEL,15.64,1841,159313.32
TX_103142,INV_03,2023-08-16,BUY,NTB,112.99,211,135233.61
TX_103143,INV_03,2023-08-17,BUY,LOFC,5.6,3622,114747.58
TX_103144,INV_03,2023-08-18,SELL,CFIN,123.94,266,147386.39
TX_103145,INV_03,2023-08-21,SELL,CFIN,121.87,199,171396.43
TX_103146,INV_03,2023-08-24,SELL,COMB,81.71,312,196636.56
TX_103147,INV_03,2023-08-25,BUY,HAYL,79.43,371,166874.21
TX_103148,INV_03,2023-08-29,BUY,AEL,16.29,1536,141601.49
TX_103149,INV_03,2023-08-30,BUY,MELS,66.57,319,120154.09
TX_103150,INV_03,2023-08-31,BUY,NTB,104.21,172,102050.91
TX_103151,INV_03,2023-09-01,BUY,LOFC,5.3,2888,86591.45
TX_103152,INV_03,2023-09-04,BUY,MELS,66.82,194,73499.29
TX_103153,INV_03,2023-09-06,BUY,NDB,70.42,156,62403.42
TX_103154,INV_03,2023-09-07,SELL,JKH,182.46,78,76492.75
TX_103155,INV_03,2023-09-08,SELL,LOFC,5.2,6287,108858.22
TX_103156,INV_03,2023-09-12,SELL,LFIN,57.22,316,126758.22
TX_103157,INV_03,2023-09-13,BUY,HAYL,83.29,228,107579.33
TX_103158,INV_03,2023-09-18,SELL,NTB,105.87,438,153486.93
TX_103159,INV_03,2023-09-20,BUY,HAYL,81.88,281,130247.89
TX_103160,INV_03,2023-09-21,SELL,LIOC,106.41,158,146891.91
TX_103161,INV_03,2023-09-26,SELL,NDB,64.98,1036,213534.52
TX_103162,INV_03,2023-09-27,SELL,HHL,76.66,463,248675.2
TX_103163,INV_03,2023-09-28,BUY,NDB,65.65,568,211015.71
TX_103164,INV_03,2023-09-29,BUY,DFCC,79.94,395,179122.56
TX_103165,INV_03,2023-10-02,SELL,NDB,63.83,919,237195.7
TX_103166,INV_03,2023-10-04,BUY,COMB,79.09,449,201330.17
TX_103167,INV_03,2023-10-05,SELL,NTB,101.6,329,234421.59
TX_103168,INV_03,2023-10-06,SELL,AEL,17.69,1765,265327.03
TX_103169,INV_03,2023-10-09,SELL,NDB,58.29,690,305143.45
TX_103170,INV_03,2023-10-11,SELL,MELS,65.15,1073,374353.51
TX_103171,INV_03,2023-10-13,SELL,LOFC,4.8,4716,396763.94
TX_103172,INV_03,2023-10-16,BUY,HNB,151.71,392,336698.77
TX_103173,INV_03,2023-10-20,BUY,HHL,71.09,710,285718.45
TX_103174,INV_03,2023-10-23,SELL,DIAL,8.2,2508,306090.27
TX_103175,INV_03,2023-10-24,SELL,LOFC,4.7,3537,322547.93
TX_103176,INV_03,2023-10-25,SELL,DIAL,8.12,1881,337670.89
TX_103177,INV_03,2023-10-26,BUY,DIAL,7.87,6435,286521.7
TX_103178,INV_03,2023-10-27,SELL,HHL,67.92,525,321824.16
TX_103179,INV_03,2023-10-30,BUY,JKH,189.34,254,273250.32
TX_103180,INV_03,2023-10-31,SELL,DFCC,74.2,543,313137.71
TX_103181,INV_03,2023-11-01,BUY,NDB,60.77,772,265752.38
TX_103182,INV_03,2023-11-03,SELL,LIOC,103.17,118,277804.41
TX_103183,INV_03,2023-11-06,BUY,CFIN,99.34,419,235765.85
TX_103184,INV_03,2023-11-07,SELL,LFIN,53.37,237,248289.17
TX_103185,INV_03,2023-11-08,BUY,AEL,16.85,2210,210680.01
TX_103186,INV_03,2023-11-09,SELL,COMB,78.36,346,237522.49
TX_103187,INV_03,2023-11-10,SELL,NDB,64.4,710,282791.56
TX_103188,INV_03,2023-11-13,BUY,LIOC,99.47,426,239995.12
TX_103189,INV_03,2023-11-14,BUY,JKH,189.34,190,203660.36
TX_103190,INV_03,2023-11-15,SELL,LIOC,98.08,195,222594.43
TX_103191,INV_03,2023-11-16,SELL,JKH,186.69,169,253828.82
TX_103192,INV_03,2023-11-17,BUY,AEL,16.66,2284,215389.84
TX_103193,INV_03,2023-11-21,SELL,NTB,94.95,246,238514.25
TX_103194,INV_03,2023-11-23,BUY,HAYL,65.75,544,202387.81
TX_103195,INV_03,2023-11-29,BUY,LOFC,4.6,6599,171728.86
TX_103196,INV_03,2023-12-01,BUY,AEL,17.5,1471,145727.66
TX_103197,INV_03,2023-12-04,BUY,HAYL,65.49,333,123701.96
TX_103198,INV_03,2023-12-06,SELL,LFIN,54.66,178,133333.4
TX_103199,INV_03,2023-12-08,SELL,HNB,157.29,326,184098.72
TX_103200,INV_03,2023-12-11,SELL,NDB,66.7,533,219292.5
TX_103201,INV_03,2023-12-12,BUY,CFIN,96.58,340,186127.63
TX_103202,INV_03,2023-12-13,SELL,LOFC,4.6,4302,205718.94
TX_103203,INV_03,2023-12-14,SELL,JKH,189.64,127,229562.04
TX_103204,INV_03,2023-12-18,SELL,LOFC,4.4,3227,243618.85
TX_103205,INV_03,2023-12-19,BUY,MELS,74.35,491,206747.9
TX_103206,INV_03,2023-12-20,SELL,MELS,73.91,927,274578.87
