date,action,wealth_change,market_gap,true_lambda
2022-12-06,HOLD,13258.531504154205,-0.03661682906976882,3.107283146510325
2022-12-07,SELL,0.0,0.0,3.1004816379606326
2022-12-08,BUY,-2182.626822471386,0.4688336800409143,3.093695502618832
2022-12-09,SELL,-11212.335805415642,0.22275586363935673,3.0869251985507016
2022-12-12,SELL,-5102.14510011673,0.4415867605312318,3.066713775926194
2022-12-13,SELL,-4252.83176040696,-0.036648773425485004,3.060011272434788
2022-12-14,BUY,25495.374073029263,-1.1393084754669047,3.0533268114001966
2022-12-15,SELL,-10035.890894413693,-0.3610383386663196,3.046660819025781
2022-12-16,HOLD,-2914.8103151319083,-0.2865933653473429,3.040013716108291
2022-12-19,SELL,-22128.94407796883,-0.038306687387845706,3.020189870467129
2022-12-20,HOLD,-15373.345273494255,-0.8645034465752155,3.0136224243932253
2022-12-21,SELL,-6754.956033230526,-1.0008893822786469,3.007075889858765
2022-12-22,SELL,-6306.365669249324,0.059539240326300646,3.0005506547568768
2022-12-23,HOLD,-3018.2826061253436,-0.49458379276393627,2.9940471014309127
2022-12-26,BUY,0.0,0.0,2.974670271977034
2022-12-27,SELL,6687.157825469738,0.7079217479675881,2.9682571576733277
2022-12-28,SELL,-5772.177672862774,-0.48886108902476133,2.9618675531130445
2022-12-29,HOLD,6752.893694401253,-0.700155078618403,2.9555018070560575
2022-12-30,SELL,5560.643377303379,-0.05650171262820969,2.949160262628632
2023-01-02,SELL,-3745.9828920357395,0.46830967058266726,2.9302841857378743
2023-01-03,HOLD,2698.252839088207,0.25590212312218696,2.92404276618931
2023-01-04,SELL,-6785.907878398895,-0.23272139041271567,2.917827179183724
2023-01-05,SELL,-4381.781565189362,-0.4288366145257405,2.911637733933474
2023-01-06,HOLD,0.0,0.0,2.905474733990494
2023-01-09,HOLD,-8735.251641273964,-0.5641488167510755,2.8871473566396246
2023-01-10,BUY,-6227.492890357738,-0.12615756751902518,2.8810930602825544
2023-01-11,SELL,-1677.5585317609366,-0.04186626819577821,2.8750666421472433
2023-01-12,SELL,-12546.419961452717,0.5343955389380817,2.8690683718749046
2023-01-13,BUY,0.0,-0.8564974587438101,2.8630985134735933
2023-01-16,SELL,0.0,0.0,2.8453619652565143
2023-01-17,SELL,4573.127974510426,2.7865052681538494,2.8395082820620545
2023-01-18,SELL,-3989.2263393406756,0.30399262074770617,2.8336842466010523
2023-01-19,SELL,26879.84714174294,-0.9997077168472313,2.827890089288402
2023-01-20,HOLD,38257.120290755294,0.44354129053520985,2.8221260349837194
2023-01-23,BUY,26137.823088169564,1.5435948887024598,2.8050166557067615
2023-01-24,BUY,-22505.24152994179,0.42678677770604523,2.7993751514704255
2023-01-25,BUY,8155.454012394417,0.19874871177736342,2.7937647917698514
2023-01-26,BUY,9135.53323125816,-0.9988980999944608,2.788185768481226
2023-01-27,HOLD,15214.3147563932,-0.5017899321638764,2.782638268050033
2023-01-30,SELL,-12310.690193653572,-0.27561310635000336,2.7661866873499665
2023-01-31,HOLD,1040.4360847475473,-0.7133199604707707,2.760767034954866
2023-02-01,BUY,13740.541084766854,0.26770723190974177,2.7553797569614007
2023-02-02,HOLD,21571.902193546062,-1.0810026841778786,2.75002500770887
2023-02-03,BUY,28097.232941627037,-0.18285957885462167,2.7447029362728665
2023-02-06,SELL,-11076.358298778068,-0.1734614960113401,2.7289342012377746
2023-02-07,SELL,-14427.765920639038,-0.8020340106790314,2.723744227512412
2023-02-08,BUY,8932.978106021881,-0.7269614794724544,2.7185875989991235
2023-02-09,BUY,261.8428549771197,-0.5603745134853177,2.7134644337854965
2023-02-10,SELL,-11407.804966926808,0.402810011443111,2.708374844900253
2023-02-13,SELL,-20133.419045449,-0.7862090221688045,2.693308591297325
2023-02-14,SELL,-27258.053910254734,0.24214716008879034,2.688354337972056
2023-02-15,HOLD,-142.32931280182675,-0.14998438773552447,2.683434151381384
2023-02-16,BUY,31150.423855305184,0.4935032916037141,2.678548114897131
2023-02-17,BUY,12013.783800125588,-1.067850553250993,2.6736963070701907
2023-02-20,BUY,52498.45369911054,-1.341751009885206,2.6593469694968137
2023-02-21,HOLD,24983.116365434136,-1.1507445580962283,2.654632766675574
2023-02-22,HOLD,9105.585598943988,-0.7586389926767745,2.6499531142459225
2023-02-23,HOLD,17831.80087041948,0.04568357016030422,2.6453080626169596
2023-02-24,BUY,11442.605662822956,-0.4276310306891906,2.6406976576430243
2023-02-27,SELL,-28323.1564288137,0.8395160345751385,2.627074713717446
2023-02-28,SELL,-7448.4678659441415,0.22463373801422382,2.622603264222838
2023-03-01,BUY,13305.364467144478,-0.5912542617729999,2.6181666237508536
2023-03-02,SELL,14724.840222833678,-0.15623514505613834,2.6137648116838017
2023-03-03,HOLD,38651.42199325655,-2.2150673654175668,2.609397843138723
2023-03-06,BUY,0.0,0.0,2.596506086731687
2023-03-07,BUY,65147.878787041176,-3.113731029656175,2.5922785596511693
2023-03-08,HOLD,11473.7935171118,-1.3241238296394453,2.5880858892153302
2023-03-09,SELL,-5684.395566939842,0.8542527157215929,2.583928065864289
2023-03-10,SELL,-21930.83514308976,-0.13886722773167604,2.579805076080858
2023-03-13,SELL,-27618.494091987377,0.7268219909983831,2.567644914556248
2023-03-14,BUY,12291.292090415722,-0.9088119413163565,2.5636610463135145
2023-03-15,BUY,18308.98375892709,-0.4893657770033366,2.559711886284675
2023-03-16,SELL,5369.0920314779505,-0.1713035661525586,2.5557973981672295
2023-03-17,BUY,18317.279838562477,-0.2355793687784713,2.5519175420230527
2023-03-20,SELL,1690.5799283983652,0.3021348415036096,2.5404853124986735
2023-03-21,SELL,-18536.104885102017,-0.643517180177422,2.536743513795624
2023-03-22,HOLD,-16605.733404159546,-0.12496666547544555,2.5330360944848778
2023-03-23,SELL,-28282.6527967453,0.14326628396666985,2.5293629938031166
2023-03-24,BUY,3820.574633599259,-0.15018990689865674,2.5257241476822325
2023-03-27,SELL,-24695.5057058339,-0.16448573902165808,2.5150124474353346
2023-03-28,SELL,-6877.052838325733,-0.3624595928699126,2.511509914454172
2023-03-29,HOLD,18706.124372958206,-0.5836381890751641,2.508041267795605
2023-03-30,SELL,-9230.672690867912,0.25930684961698036,2.5046064245681694
2023-03-31,HOLD,16346.66186618735,-0.3642787946345871,2.5012052989112536
2023-04-03,SELL,-16706.723763466114,0.8365785475346832,2.4912033252304076
2023-04-04,HOLD,-10383.189912318252,0.21816061889465832,2.48793615354999
2023-04-05,BUY,0.0,0.0,2.484702227283191
2023-04-06,HOLD,10583.968604087364,0.11994786440236993,2.481501443764326
2023-04-07,SELL,0.0,0.0,2.4783336976949384
2023-04-10,BUY,1131.9550828933716,1.4939028527373388,2.469027592712641
2023-04-11,HOLD,17107.459447860718,0.4129644273033195,2.465990892475672
2023-04-12,BUY,-1302.7475543022156,-0.4705723394530681,2.462986665377678
2023-04-13,HOLD,0.0,0.0,2.4600147913263464
2023-04-14,BUY,0.0,0.0,2.4570751479299355
2023-04-17,BUY,4223.093890189193,0.22404745777999668,2.448448344251003
2023-04-18,SELL,-14915.109737395309,-0.44985606565584035,2.4456363552162634
2023-04-19,BUY,-6829.290640353225,-0.2363805996453916,2.442855952032157
2023-04-20,BUY,533.6895728104282,0.25268750419591424,2.4401069994956845
2023-04-21,SELL,-6977.407021521591,0.19189987858224677,2.437389360431325
2023-04-24,SELL,-23414.997702598805,0.5212813510715231,2.429422923692239
2023-04-25,HOLD,-3346.6464557645377,-0.7790725692966016,2.4268291289160233
2023-04-26,BUY,-5094.582631112542,-0.052523541373683535,2.4242659337488925
2023-04-27,SELL,-11663.00090265181,-0.025453681236786707,2.4217331901386276
2023-04-28,HOLD,-11878.755560398567,0.5171126381710467,2.4192307483778923
2023-05-01,BUY,0.0,0.0,2.41190371322347
2023-05-02,SELL,-42400.10577297141,-1.0739138338176635,2.4095209502339445
2023-05-03,BUY,11141.372932911152,0.00351587184943547,2.407167717275637
2023-05-04,SELL,2933.535568236839,0.7689652270568947,2.404843855633849
2023-05-05,BUY,0.0,0.0,2.4025492052439983
2023-05-08,BUY,10987.64929580735,0.5983297106341601,2.395838901581789
2023-05-09,BUY,1222.9325675955042,0.34127839125237536,2.393659470036345
2023-05-10,HOLD,-2570.4207572930027,-0.431704118894205,2.3915084306475247
2023-05-11,BUY,27958.65045547462,-1.3323306830575143,2.389385616132606
2023-05-12,HOLD,-4443.791000365745,-0.31570496985006136,2.387290858149756
2023-05-15,HOLD,-9686.973926544655,-0.059913824176272,2.3811732249313424
2023-05-16,HOLD,-18873.62673568679,0.24724338786574762,2.3791889898775587
2023-05-17,BUY,787.5159988394007,-0.19240250340927245,2.3772319551565393
2023-05-18,SELL,-9807.942207336659,-0.562294409655717,2.375301946904842
2023-05-19,HOLD,-8432.57026386261,-0.5829865259358247,2.373398790474328
2023-05-22,SELL,-23099.75457763602,-0.16477906325159664,2.3678486746486107
2023-05-23,SELL,7721.618030547863,0.050470834801252806,2.3660511646416733
2023-05-24,HOLD,23125.954220771557,0.312413517258614,2.3642796227537435
2023-05-25,HOLD,-9048.958866119152,0.35943135884222155,2.362533870408643
2023-05-26,SELL,11273.896139144897,-1.1525034588689254,2.3608137285020185
2023-05-29,SELL,-24402.63751029945,-0.39576325799584033,2.3558051671814892
2023-05-30,SELL,-11900.51881790231,0.5031803016032566,2.3541856666424756
2023-05-31,HOLD,3219.139472961426,-0.1978961397233192,2.3525908743127646
2023-06-01,BUY,36203.9284448626,-0.5521635218351584,2.3510206086425396
2023-06-02,BUY,7166.280868530041,0.18630451905747858,2.3494746877912904
2023-06-05,SELL,-4767.378514288459,0.4328892421960773,2.344981172061743
2023-06-06,SELL,1441.338863372337,-0.5624097497250791,2.3435308073900347
2023-06-07,BUY,1062.7538914675824,-0.6601483760866111,2.342103875091238
2023-06-08,HOLD,8089.755354881752,-0.10069742397236237,2.340700192245081
2023-06-09,HOLD,12373.666204452049,-0.05948475531820652,2.3393195758582284
2023-06-12,BUY,35195.50227499008,-0.24681284981387108,2.335314295039467
2023-06-13,BUY,8917.31478500343,0.24640219173874822,2.334024114116787
2023-06-14,HOLD,32442.78829574585,0.3859346982844958,2.332756084606529
2023-06-15,BUY,6957.042866706848,-0.16174231126271366,2.331510023680584
2023-06-16,HOLD,-8161.949818611378,0.3900354817881979,2.3302857486350836
2023-06-19,SELL,-11643.682307720417,-0.38023216325289155,2.326741814160023
2023-06-20,SELL,-7426.009618757758,0.38077823963633683,2.325602859001601
2023-06-21,BUY,19355.51823615888,0.6847047272560802,2.3244847789811987
2023-06-22,BUY,4052.1494922647253,0.11175667260352462,2.323387392682517
2023-06-23,BUY,8598.596388339996,-0.31046910083862844,2.3223105189903004
2023-06-26,BUY,22814.652469635243,0.07551372518157518,2.319201167407982
2023-06-27,SELL,-7068.716691017849,-0.2863908387160219,2.318204539826793
2023-06-28,BUY,17180.980828284984,-0.39912198403069254,2.317227524602477
2023-06-29,BUY,0.0,0.0,2.3162699429068527
2023-06-30,HOLD,3357.615783691872,-0.21153651428698073,2.3153316163691926
2023-07-03,BUY,0.0,0.0,2.312630391290307
2023-07-04,BUY,167253.6795511248,-0.9539587176232267,2.311767311542137
2023-07-05,HOLD,29033.680077552795,-0.2979277587321638,2.310922602670245
2023-07-06,SELL,-9409.449220658047,0.1668748432733791,2.310096089469037
2023-07-07,SELL,2452.050893784268,0.5231373709716491,2.30928759732674
2023-07-10,HOLD,-4304.984712600941,-0.3674356479987928,2.3069685104155084
2023-07-11,HOLD,6251.216690063244,-0.3675968976716848,2.3062303688848873
2023-07-12,SELL,28051.450946808094,0.32251171415766944,2.3055093848734645
2023-07-13,SELL,-7610.079090118874,0.34952403962249523,2.304805387694006
2023-07-14,BUY,34168.8112325666,-0.31307739238859433,2.3041182073699953
2023-07-17,HOLD,38627.6152963636,-0.49101346138529234,2.3021558787417695
2023-07-18,BUY,24378.050724030007,-1.1194030315352599,2.3015342808110852
2023-07-19,BUY,45757.92612457322,-1.7195070281986524,2.3009286610311084
2023-07-20,SELL,-1161.4079818725586,0.7072713859733071,2.3003388539946217
2023-07-21,SELL,5230.545877456665,0.5627180221610795,2.2997646951033097
2023-07-24,HOLD,-5272.385257720482,-0.14720346511069016,2.2981344737118357
2023-07-25,SELL,-18494.99319839524,0.35198596976060426,2.2976212780278225
2023-07-26,SELL,-8890.007966041565,-0.525750946621395,2.2971229200576477
2023-07-27,BUY,50122.08743762947,0.7386653803335586,2.2966392403074547
2023-07-28,BUY,19113.280631064903,-0.8586019006423751,2.29617008017268
2023-07-31,SELL,11657.689093590248,0.39018967410837657,2.2948481449641225
2023-08-01,BUY,0.0,0.0,2.2944354953772854
2023-08-02,BUY,40025.026718140114,-1.662205729960986,2.294036586063804
2023-08-03,BUY,26314.22666358808,0.7712844526593265,2.2936512639550264
2023-08-04,HOLD,-6698.986829757458,0.9564373872125165,2.2932793769352333
2023-08-07,HOLD,6657.741985321511,0.7420758102423264,2.2922428197078366
2023-08-08,BUY,8162.518142699497,0.2616682251707525,2.291923171211361
2023-08-09,HOLD,-3202.0174932472873,-0.483940668823879,2.291616211780855
2023-08-10,BUY,7440.686085700523,-0.34232945406187376,2.2913217951708327
2023-08-11,SELL,1037.2940816886257,-0.86288994200584,2.291039776136766
2023-08-14,SELL,-26522.5899810798,-1.9203701035533038,2.290266667176136
2023-08-15,HOLD,-27425.44082641485,-0.2815421864142631,2.290032806211669
2023-08-16,BUY,67322.8235025378,-1.5785715867157935,2.2898106318027818
2023-08-17,BUY,53779.36502552242,-3.021556225324651,2.2896000048194525
2023-08-18,HOLD,5813.162131306715,-1.2812697503240655,2.2894007871662483
2023-08-21,SELL,-37983.742193222046,0.9059145375913125,2.2888702248278054
2023-08-22,SELL,-17514.304291722365,-0.22238603029972603,2.288715284356616
2023-08-23,HOLD,10388.110325811896,0.9040145139344036,2.2885710783776294
2023-08-24,SELL,-47062.96505928086,0.595814848902454,2.2884374750715737
2023-08-25,SELL,-8353.615184783237,-0.4015672718383545,2.288314343674258
2023-08-28,SELL,-15687.51514530275,0.23310718667562957,2.288006489157976
2023-08-29,HOLD,1753.6422939314507,-0.1683780161882309,2.28792395891797
2023-08-30,HOLD,0.0,0.0,2.2878512626513
2023-08-31,SELL,-12198.301472664112,-0.007657188060139486,2.2877882759566037
2023-09-01,BUY,22062.21412563231,-0.37334380221034635,2.287734875496239
2023-09-04,BUY,69476.8739233031,-0.853643201034826,2.2876309741062566
2023-09-05,BUY,30097.64441967057,-0.36513708131056255,2.2876147064887875
2023-09-06,SELL,-32132.943344116677,-0.020407417087997537,2.2876074243778928
2023-09-07,SELL,-5997.199746134691,0.11787019624029949,2.287609010818147
2023-09-08,HOLD,6259.708887102082,0.7876881066483765,2.2876193499159134
2023-09-11,SELL,-25861.18696594308,0.4119773663087245,2.287701740121116
2023-09-12,SELL,-9771.882999421097,0.045402415430306764,2.2877459521072145
2023-09-13,BUY,24296.507724763826,-0.266152140773257,2.2877983531657793
2023-09-14,SELL,1372.3037223832216,0.7724333552540541,2.2878588337451604
2023-09-15,HOLD,-13346.72725296393,0.027887924838077005,2.2879272853442565
2023-09-18,SELL,-25745.026319503784,0.27993498818879026,2.288179396957824
2023-09-19,SELL,-24642.641695022117,-0.22418516205799932,2.2882786685521914
2023-09-20,BUY,3092.1396865844727,0.010460710290671749,2.2883853843332234
2023-09-21,SELL,-12311.58119869302,0.026849436641418478,2.28849944204946
2023-09-22,BUY,9845.6218338022,0.2781672176331407,2.2886207404806793
2023-09-25,SELL,-11609.403331756359,0.1297910382441647,2.2890270832593425
2023-09-26,SELL,1630.1658525455277,-0.03535093372468712,2.289176352853025
2023-09-27,SELL,20111.633285524324,0.006370257275167823,2.2893323724072614
2023-09-28,SELL,0.0,0.0,2.289495046814274
2023-09-29,SELL,0.0,0.0,2.2896642819713264
2023-10-02,SELL,-35345.961442948086,0.264954985141197,2.2902104259011518
2023-10-03,SELL,-29114.782546041068,0.2253488131281456,2.290404982981075
2023-10-04,BUY,28390.561573979678,-1.1403107679237134,2.290605645220679
2023-10-05,SELL,-9260.454568861518,0.19163525559601213,2.2908123244545715
2023-10-06,SELL,-17505.02252864791,0.49318020043618294,2.291024933490443
2023-10-09,SELL,-31639.283104897477,-0.1085547495863981,2.291697481977971
2023-10-10,HOLD,-11093.719233511714,0.36223788663296563,2.291932957584304
2023-10-11,SELL,-29965.55514049437,0.12346182245367432,2.2921739414500464
2023-10-12,BUY,32189.343610761687,-0.26945628086536555,2.2924203521138002
2023-10-13,SELL,-13613.587522506015,0.7552385547888729,2.292672109050588
2023-10-16,HOLD,-21891.95705986116,-0.24549605406812836,2.2934586661784517
2023-10-17,SELL,-14101.434934614226,-0.14878888414192604,2.2937310214899145
2023-10-18,SELL,-15661.011862754822,-0.24509387635903712,2.2940083342987245
2023-10-19,BUY,16111.436061857734,-0.4897411290968101,2.2942905295791904
2023-10-20,BUY,49391.33749675914,0.6976265985673358,2.2945775332016725
2023-10-23,SELL,7037.622333525447,-0.18112090514244006,2.29546666613889
2023-10-24,SELL,-21557.75834083557,-0.15586600972743447,2.295772179542397
2023-10-25,SELL,-32846.204399109585,0.40165981572655163,2.296082143868083
2023-10-26,SELL,-18695.228832243476,0.14849693297300792,2.2963964902344562
2023-10-27,BUY,33125.53934574011,0.36038509695472953,2.2967151506129015
2023-10-30,HOLD,15178.593221663032,-0.7987199246973331,2.297696348194096
2023-10-31,SELL,-22697.637599942507,0.48893504854533587,2.298031601169252
2023-11-01,BUY,45365.84477090463,-1.0646446760736339,2.2983708405830954
2023-11-02,HOLD,15955.690829278203,-0.242214440090871,2.2987140033897138
2023-11-03,HOLD,-14792.14551162743,0.0752454019187665,2.299061027350914
2023-11-06,SELL,-14914.436702727107,1.2739151854993969,2.3001246557578154
2023-11-07,HOLD,22131.211003301665,-0.34921809350019206,2.300486517879488
2023-11-08,HOLD,23922.879726411775,-0.12026415456278805,2.3008519418499445
2023-11-09,SELL,-7904.1470365547575,-0.12124127607993085,2.301220870138648
2023-11-10,SELL,-13629.879092214163,0.46306478289976916,2.30159324597639
2023-11-13,BUY,1932.7169446961489,0.07864410639719654,2.3027305023711353
2023-11-14,HOLD,-15883.713927746052,-0.6935865252673756,2.303116115705187
2023-11-15,SELL,-16534.260917665903,0.40246525436866687,2.3035049039277258
2023-11-16,SELL,-20581.250459668925,0.43719494084816235,2.303896814696756
2023-11-17,SELL,-10891.504188537365,0.2269399118430493,2.304291796384641
2023-11-20,SELL,-4733.540016175015,-0.38081318668490294,2.3054946612592677
2023-11-21,SELL,-14136.781871318351,0.5684343062615671,2.3059014243981277
2023-11-22,SELL,8072.612373829354,-0.12348761108000872,2.3063110107978413
2023-11-23,SELL,1527.3914523122367,-0.13811454812943103,2.3067233729758643
2023-11-24,BUY,-2129.6644020085223,0.1814045755231808,2.307138464117046
2023-11-27,HOLD,-4458.225864409935,-0.1454035931112596,2.308399653038696
2023-11-28,SELL,-4403.467224121327,0.24327487657765934,2.308825204995283
2023-11-29,BUY,9635.815391540993,-0.2801957080801776,2.309253261616793
2023-11-30,BUY,13308.228694915306,0.3705533200668798,2.3096837799526075
2023-12-01,BUY,40635.50727891899,-0.9304982839899889,2.3101167176730364
2023-12-04,HOLD,5727.112207412487,0.3779506937894306,2.3114296330211554
2023-12-05,SELL,-21025.60434961389,0.6581352967723442,2.3118718371721174
2023-12-06,SELL,3584.013881684281,-0.12540141555548168,2.3123162581438863
2023-12-07,HOLD,-5691.080921649933,0.5968387376487416,2.312762857195085
2023-12-08,SELL,19151.500599383842,0.2173007812665162,2.3132115961597286
2023-12-11,HOLD,5298.875014781952,0.7987657128716075,2.3145702793709755
2023-12-12,SELL,2220.446243286133,-0.004381357675420361,2.3150272076136806
2023-12-13,SELL,-7446.37774992059,0.3061486334379193,2.3154860933474772
2023-12-14,SELL,-10937.037479876773,-0.007803285060414833,2.31594690172515
2023-12-15,SELL,-9384.77093219664,-0.03855272562808265,2.3164095984306265
2023-12-18,SELL,-12901.877659321064,-0.1982634785174242,2.317808683190286
2023-12-19,SELL,-7984.7834548950195,-0.31834870500787593,2.3182786004527665
2023-12-20,BUY,3863.579879760742,-0.44555181699841295,2.3187502422139836
2023-12-21,HOLD,-9508.1509017949,0.748498452302615,2.319223577215702
2023-12-22,SELL,-7412.859405516647,-0.012715203370994299,2.319698574688149
2023-12-25,SELL,0.0,0.0,2.3211332414343055
2023-12-26,BUY,0.0,0.0,2.3216145906535948
2023-12-27,BUY,11102.89674091246,-0.3094347679609255,2.322097455614619
2023-12-28,BUY,16970.884353637695,-0.7342003996590574,2.322581808354676
2023-12-29,HOLD,9955.55181503226,-0.061083867140121484,2.323067621358649
2024-01-01,BUY,0.0,0.0,2.324533553397722
2024-01-02,HOLD,-6881.2890162470285,0.8836576729951862,2.325024941059993
2024-01-03,SELL,2057.1595883369446,0.17890475817223805,2.325517657927023
2024-01-04,HOLD,-2885.8442544918507,-0.05199576522346705,2.326011679051364
2024-01-05,BUY,16712.568333625793,-0.6327368061847638,2.3265069798942566
2024-01-08,SELL,-10770.406067848438,0.16863535528228724,2.328000321364171
2024-01-09,BUY,-2454.3699026100803,-0.19633309408394473,2.3285005036798285
2024-01-10,SELL,-5162.191970825195,-0.39697643268278293,2.329001848963546
2024-01-11,HOLD,-18983.669326305855,0.27069499450370627,2.3295043350170865
2024-01-12,BUY,1219.5065994262695,-0.2761518351521164,2.3300079400141054
2024-01-15,HOLD,0.0,0.0,2.331525255874601
2024-01-16,SELL,-18667.971945285797,0.20725095756352063,2.3320331256430706
2024-01-17,HOLD,-9155.009440898895,-0.34116105263575225,2.3325420106254455
2024-01-18,HOLD,-2694.014522552723,-0.41968283065645373,2.333051891121623
2024-01-19,SELL,-1242.4655361173209,-0.16511971937546166,2.333562747768776
2024-01-22,SELL,-12562.882675170433,-0.12767996624930555,2.3351009859472036
2024-01-23,SELL,-17500.204926968087,0.10121610511292234,2.3356155601496846
2024-01-24,BUY,945.6694474220276,0.019728972836419167,2.3361310185829653
2024-01-25,SELL,0.0,0.0,2.3366473438094078
2024-01-26,BUY,15189.064294338226,0.04197105276946278,2.3371645186962526
2024-01-29,HOLD,-5098.808940887451,-0.2566311415897249,2.3387209744717463
2024-01-30,SELL,-9716.658072949154,0.03169995495257982,2.3392413826155387
2024-01-31,SELL,5290.102111816872,-0.3671262287383237,2.339762559175111
2024-02-01,BUY,24805.54622077942,-0.09707953419193505,2.3402844887552066
2024-02-02,HOLD,13828.370413780212,-0.4209398746245929,2.3408071562352823
2024-02-06,BUY,20984.341413974296,0.5602324074412524,2.342904912129487
2024-02-07,BUY,6028.423821924487,-0.18708585764006802,2.343431051629741
2024-02-08,BUY,26713.793213369558,-0.8142221699976693,2.3439578438476083
2024-02-09,SELL,-16641.146886824863,1.259086730460357,2.3444852754724397
2024-02-12,HOLD,5773.788130280795,-0.12358251052018154,2.346071277303685
2024-02-13,BUY,3579.748161794152,-0.5109825085348074,2.346601138252288
2024-02-14,HOLD,-2481.2405834230594,0.18808673057626457,2.3471315756238655
2024-02-15,SELL,5252.810533522628,0.08932779096706422,2.347662577509673
2024-02-16,SELL,-806.7680797553621,0.47999698525587053,2.3481941322219244
2024-02-19,SELL,6531.523935318459,0.2715503219033355,2.349791999680337
2024-02-20,HOLD,-6361.286588667892,0.38277198813864155,2.3503256531175625
2024-02-21,BUY,-8353.72726583574,0.4885690585418101,2.3508598041351854
2024-02-22,SELL,-4504.3740735042375,0.06168373113876191,2.351394442298878
2024-02-23,SELL,-1205130.0355372415,63.97298710521475,2.3519295573715673
2024-02-26,BUY,1195326.9230022428,-176.4678437735906,2.3535376645644464
2024-02-27,HOLD,-11254.587161065312,0.5334244376807185,2.3540745887357404
2024-02-28,HOLD,2262.281503200764,-0.064873411225852,2.35461194147829
2024-02-29,HOLD,-3797.920825481182,-0.4371080988398668,2.35514971367239
2024-03-01,SELL,6082.91201400687,-0.26045209063210173,2.355687896373911
2024-03-04,BUY,13524.070904255612,0.7687339895031675,2.3573048206539013
2024-03-05,BUY,12307.105445861118,-0.41299868425732633,2.3578445593532944
2024-03-06,BUY,17973.44698095275,-0.6899315717272758,2.3583846663716135
2024-03-07,BUY,39093.11644601682,-0.5268729789665194,2.3589251337578365
2024-03-08,HOLD,-1744306.5725989307,89.54370705380434,2.359465953716759
2024-03-11,BUY,1755475.6787157033,-860.9684194582157,2.36109045335912
2024-03-12,SELL,948.5829367623664,0.1493696408042755,2.361632608680449
2024-03-13,SELL,25809.193833828438,-0.16179973868546416,2.362175079843528
2024-03-14,BUY,5112.77551364596,0.12811350527746068,2.362717859933251
2024-03-15,BUY,4534.3495621692855,0.22876312647011066,2.3632609421723973
2024-03-18,SELL,-19243.552943706047,0.7145510944228328,2.364891936031886
2024-03-19,HOLD,-11822.305530548561,-0.24967699401772236,2.3654361617702753
2024-03-20,SELL,-78.43626785092056,-0.02466803115812599,2.3659806577567966
2024-03-21,BUY,-13836.772789954673,-0.11314581130357215,2.3665254179919417
2024-03-22,HOLD,18790.620165824424,0.4117342258579404,2.3670704365978685
2024-03-26,HOLD,5739.695395467337,1.0243543034512914,2.369252981309623
2024-03-27,BUY,35241.25612926576,-0.6303784105096355,2.369799207709233
2024-03-28,SELL,-2637.4854908010457,0.6570422235001039,2.370345659647618
2024-03-29,SELL,0.0,0.0,2.370892332039285
2024-04-01,HOLD,-2876.5364274953026,0.49485362970754787,2.3725336226438967
2024-04-02,BUY,38920.56878853007,-1.3174883194501552,2.373081128066836
2024-04-03,BUY,29558.628313062713,-0.16045002016080723,2.3736288300537978
2024-04-04,BUY,19683.870213984745,0.3471440486587207,2.374176724121455
2024-04-05,BUY,31653.472179411212,-0.22838544282934858,2.3747248058804216
2024-04-08,HOLD,30259.254900930915,0.35911954903025123,2.376370134783647
2024-04-09,BUY,9891.324083331972,-0.3717271995657301,2.3769189252317817
2024-04-10,HOLD,0.0,0.7288869853879776,2.377467882772787
2024-04-11,SELL,0.0,0.0,2.3780170035449397
2024-04-15,BUY,6651.279445645865,-0.5180122078207505,2.380215044554851
2024-04-16,SELL,-51071.87833881285,-0.3056764140296431,2.3807649263795487
2024-04-17,SELL,16133.805760860443,-0.15537819950257603,2.3813149499372286
2024-04-18,SELL,-19264.29905748088,0.4476896106939465,2.3818651119094896
2024-04-19,HOLD,-14782.519899368286,-0.04761300781913613,2.382415409049667
2024-04-22,BUY,24243.746796131134,-0.21460700285027556,2.3840670800579145
2024-04-24,SELL,9174.270556926262,-0.05427120933578777,2.3851688134834577
2024-04-25,BUY,31425.91325330641,1.350642577748462,2.385719857295252
2024-04-26,BUY,28199.938798902556,-0.16670140298151725,2.3862710154424507
2024-04-29,BUY,30853.028746603988,-0.00502722173514325,2.3879251489836077
2024-04-30,BUY,19616.526610374916,-0.769725638700014,2.3884767378546785
2024-05-02,BUY,7032.566411018372,-0.699100204539882,2.3895802171163787
2024-05-03,HOLD,18763.30160141131,-0.9364542281147137,2.3901321026951314
2024-05-06,BUY,-7442.528779504821,-0.32260874660455796,2.3917883154669655
2024-05-07,SELL,-10649.990123751108,0.26971994882941663,2.3923405643258855
2024-05-08,SELL,-9723.695431706961,0.4221210745548376,2.392892898571498
2024-05-09,BUY,19980.389406200964,-0.0032602997278807777,2.393445316127785
2024-05-10,BUY,44085.32933426276,-0.3923487337299969,2.393997814965647
2024-05-13,BUY,0.0,-0.19425505660678466,2.395655779561328
2024-05-14,SELL,-49810.06373453513,0.7781863633123942,2.3962085841394463
2024-05-15,SELL,-12580.0409412398,-0.3827478216645641,2.3967614605242296
2024-05-16,HOLD,-5485.491168496665,0.16635218347532676,2.3973144069484102
2024-05-17,BUY,17911.900716308504,-0.6988641803947981,2.397867421685234
2024-05-20,SELL,-23697.24718523305,0.41217991512618735,2.3995268590940237
